capture_date,GMT_capture_time,Country,Statements of Support,Threshold,Percentage,snapshot_url
2024-08-28,13:14:48,Total number of signatories,324477,,,https://web.archive.org/web/20240828131448/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Austria,7964,13395,59.46,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Belgium,9041,14805,61.07,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Bulgaria,3501,11985,29.21,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Croatia,3169,8460,37.46,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Cyprus,408,4230,9.65,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Czechia,6089,14805,41.13,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Denmark,9529,9870,96.55,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Estonia,2252,4935,45.63,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Finland,12042,9870,122.01,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,France,34193,55695,61.39,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Germany,75329,67680,111.30,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Greece,3146,14805,21.25,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Hungary,7450,14805,50.32,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Ireland,6027,9165,65.76,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Italy,14864,53580,27.74,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Latvia,1961,5640,34.77,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Lithuania,3702,7755,47.74,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Luxembourg,616,4230,14.56,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Malta,409,4230,9.67,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Netherlands,19461,20445,95.19,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Poland,44478,36660,121.33,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Portugal,6052,14805,40.88,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Romania,9746,23265,41.89,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Slovakia,3534,9870,35.81,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Slovenia,1883,5640,33.39,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Spain,23749,41595,57.10,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Sweden,15938,14805,107.65,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-29,16:33:13,Total number of signatories,326533,,,https://web.archive.org/web/20240829163313/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Austria,7612,13395,56.83,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Belgium,8900,14805,60.11,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Bulgaria,3455,11985,28.83,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Croatia,3134,8460,37.04,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Cyprus,406,4230,9.60,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Czechia,6033,14805,40.75,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Denmark,9422,9870,95.46,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Estonia,2226,4935,45.11,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Finland,11934,9870,120.91,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,France,32359,55695,58.10,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Germany,71627,67680,105.83,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Greece,3098,14805,20.93,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Hungary,7360,14805,49.71,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Ireland,5935,9165,64.76,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Italy,12801,53580,23.89,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Latvia,1946,5640,34.50,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Lithuania,3670,7755,47.32,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Luxembourg,567,4230,13.40,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Malta,402,4230,9.50,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Netherlands,19244,20445,94.13,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Poland,43725,36660,119.27,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Portugal,5980,14805,40.39,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Romania,9657,23265,41.51,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Slovakia,3495,9870,35.41,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Slovenia,1862,5640,33.01,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Spain,22828,41595,54.88,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Sweden,15818,14805,106.84,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-25,17:13:07,Total number of signatories,315496,,,https://web.archive.org/web/20240825171307/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Austria,8001,13395,59.73,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Belgium,9059,14805,61.19,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Bulgaria,3524,11985,29.40,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Croatia,3174,8460,37.52,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Cyprus,408,4230,9.65,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Czechia,6104,14805,41.23,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Denmark,9549,9870,96.75,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Estonia,2261,4935,45.82,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Finland,12062,9870,122.21,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,France,34385,55695,61.74,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Germany,75529,67680,111.60,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Greece,3152,14805,21.29,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Hungary,7465,14805,50.42,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Ireland,6040,9165,65.90,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Italy,15050,53580,28.09,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Latvia,1964,5640,34.82,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Lithuania,3708,7755,47.81,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Luxembourg,618,4230,14.61,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Malta,409,4230,9.67,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Netherlands,19494,20445,95.35,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Poland,44669,36660,121.85,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Portugal,6071,14805,41.01,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Romania,9769,23265,41.99,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Slovakia,3539,9870,35.86,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Slovenia,1886,5640,33.44,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Spain,23887,41595,57.43,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Sweden,15961,14805,107.81,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-30,20:53:35,Total number of signatories,327738,,,https://web.archive.org/web/20240830205335/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Austria,7900,13395,58.98,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Belgium,8997,14805,60.77,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Bulgaria,3485,11985,29.08,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Croatia,3160,8460,37.35,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Cyprus,407,4230,9.62,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Czechia,6074,14805,41.03,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Denmark,9505,9870,96.30,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Estonia,2242,4935,45.43,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Finland,12011,9870,121.69,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,France,33727,55695,60.56,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-28,10:06:47,Germany,74979,67680,110.78,https://web.archive.org/web/20240828100647/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
